,0
D102495,122711
D269294,122712
D651204,122713
D3274497,122714
D1292599,122715
D1523754,122716
D2499137,122717
D1969413,122718
D1974692,122719
D2273584,122720
D911927,122721
D262002,122722
D2614038,122723
D884315,122724
D1430842,122725
D2854778,122726
D875850,122727
D3076973,122728
D834494,122729
D1843690,122730
D1617113,122731
D3138140,122732
D2070752,122733
D577018,122734
D1714394,122735
D2809802,122736
D2760398,122737
D99821,122738
D1981914,122739
D1609548,122740
D2566837,122741
D3009625,122742
D1196012,122743
D223966,122744
D906655,122745
D1097312,122746
D2170042,122747
D2902828,122748
D2874367,122749
D3082247,122750
D2745975,122751
D1569658,122752
D1087812,122753
D2142230,122754
D1347814,122755
D3411122,122756
D2817181,122757
D1569555,122758
D741004,122759
D2776166,122760
D1514570,122761
D1658391,122762
D2045358,122763
D2390424,122764
D1116309,122765
D1078149,122766
D458596,122767
D2144529,122768
D2906600,122769
D3096788,122770
D1348699,122771
D3348929,122772
D3534307,122773
D1421116,122774
D2737832,122775
D1737508,122776
D1005858,122777
D1083168,122778
D3320776,122779
D50388,122780
D1820119,122781
D3215617,122782
D1641847,122783
D2355911,122784
D60203,122785
D1121537,122786
D3554352,122787
D1621348,122788
D1651328,122789
D2313405,122790
D1098203,122791
D757199,122792
D2826497,122793
D970651,122794
D2598987,122795
D2120760,122796
D785577,122797
D1250782,122798
D3517000,122799
D2142932,122800
D64682,122801
D3052588,122802
D355382,122803
D1871930,122804
D3085020,122805
D3143669,122806
D3524181,122807
D2466795,122808
D2081463,122809
D783738,122810
D912499,122811
D805448,122812
D787379,122813
D1160389,122814
D766289,122815
D2256280,122816
D248133,122817
D108929,122818
D1133301,122819
D799917,122820
D2396999,122821
D2411073,122822
D2427806,122823
D3339575,122824
D2783532,122825
D2806227,122826
D838398,122827
D3396550,122828
D1371134,122829
D3420879,122830
D2300861,122831
D301204,122832
D2503684,122833
D2555506,122834
D1984739,122835
D2500921,122836
D1257861,122837
D793913,122838
D983500,122839
D2258061,122840
D1993741,122841
D852824,122842
D754618,122843
D898581,122844
D2952016,122845
D1567336,122846
D2941691,122847
D273181,122848
D2209438,122849
D1066978,122850
D3493334,122851
D127264,122852
D2872141,122853
D2490387,122854
D1569592,122855
D812683,122856
D1339416,122857
D720254,122858
D2319333,122859
D15922,122860
D34244,122861
D3489661,122862
D257771,122863
D95158,122864
D506604,122865
D1394843,122866
D912368,122867
D2432342,122868
D69226,122869
D14431,122870
D2555487,122871
D2753638,122872
D3559929,122873
D3075185,122874
D1056926,122875
D2743081,122876
D2583770,122877
D2545646,122878
D1685759,122879
D1057605,122880
D2410657,122881
D748658,122882
D1145177,122883
D2939065,122884
D3100167,122885
D710069,122886
D680832,122887
D1758173,122888
D877908,122889
D2072410,122890
D1034333,122891
D2945700,122892
D2202024,122893
D3484179,122894
D1971467,122895
D2751124,122896
D183485,122897
D1318869,122898
D3282391,122899
D1344203,122900
D1906113,122901
D1535223,122902
D99864,122903
D846323,122904
D3450384,122905
D438399,122906
D1563417,122907
D349630,122908
D1709032,122909
D2265989,122910
D179720,122911
D3209123,122912
D1046228,122913
D248919,122914
D1776315,122915
D1220781,122916
D483525,122917
D1742199,122918
D127203,122919
D3441819,122920
D1198475,122921
D418688,122922
D1770926,122923
D419497,122924
D1589854,122925
D877665,122926
D2435105,122927
D3429395,122928
D368327,122929
D1045987,122930
D1112746,122931
D1927996,122932
D634946,122933
D1554380,122934
D2270772,122935
D3451421,122936
D638403,122937
D76581,122938
D1839552,122939
D2284420,122940
D2852249,122941
D775033,122942
D948132,122943
D328820,122944
D2071487,122945
D1635561,122946
D1224882,122947
D847017,122948
D2520573,122949
D1859595,122950
D1247440,122951
D1158967,122952
D2761509,122953
D3367083,122954
D455561,122955
D2923258,122956
D3549398,122957
D2902110,122958
D601862,122959
D351508,122960
D3177054,122961
D913917,122962
D193500,122963
D1357668,122964
D852592,122965
D3551881,122966
D1484730,122967
D241117,122968
D2266656,122969
D3026066,122970
D436713,122971
D817809,122972
D779774,122973
D1479197,122974
D2702918,122975
D2766593,122976
D2472517,122977
D1180185,122978
D2662184,122979
D607290,122980
D2281722,122981
D2638537,122982
D2889003,122983
D1552069,122984
D2013161,122985
D948981,122986
D1807560,122987
D2807712,122988
D2346028,122989
D2903083,122990
D444541,122991
D1381484,122992
D329096,122993
D348989,122994
D2882932,122995
D2296675,122996
D3231162,122997
D2180170,122998
D1612837,122999
D3219000,123000
D235501,123001
D1942312,123002
D2829172,123003
D1820759,123004
D1012664,123005
D2662062,123006
D3224573,123007
D684904,123008
D87222,123009
D744515,123010
D2139094,123011
D2860933,123012
D1967310,123013
D235632,123014
D778605,123015
D231366,123016
D1020618,123017
D2693831,123018
D8094,123019
D2232299,123020
D630986,123021
D268328,123022
D3454170,123023
D1991869,123024
D695363,123025
D1068404,123026
D3430337,123027
D1241253,123028
D883211,123029
D1146861,123030
D2691032,123031
D2136471,123032
D3083144,123033
D1335426,123034
D8459,123035
D2453763,123036
D1088307,123037
D3077873,123038
D3309912,123039
D86547,123040
D67007,123041
D1062459,123042
D1251028,123043
D1520514,123044
D1691411,123045
D1606720,123046
D2075171,123047
D2303280,123048
D1514096,123049
D226893,123050
D1795799,123051
D935730,123052
D3196781,123053
D3319169,123054
D2850768,123055
D3243902,123056
D2345998,123057
D2991624,123058
D829695,123059
D2322390,123060
D2573929,123061
D1175057,123062
D1517849,123063
D2487287,123064
D422881,123065
D782699,123066
D2694370,123067
D908851,123068
D2799620,123069
D159294,123070
D550213,123071
D1930714,123072
D3232592,123073
D2005954,123074
D3149528,123075
D1443414,123076
D982154,123077
D2975362,123078
D531515,123079
D1759546,123080
D1391743,123081
D1993928,123082
D1973916,123083
D2772770,123084
D2423294,123085
D2377553,123086
D444087,123087
D3159253,123088
D1167093,123089
D904055,123090
D916189,123091
D1197338,123092
D2155863,123093
D923057,123094
D1236699,123095
D1989011,123096
D657527,123097
D3135100,123098
D87863,123099
D2041380,123100
D1215817,123101
D1630050,123102
D3154176,123103
D3418708,123104
D2877099,123105
D3422420,123106
D1970389,123107
D1983965,123108
D2820255,123109
D2311000,123110
D2055641,123111
D2424107,123112
D2923024,123113
D649072,123114
D375738,123115
D1268534,123116
D2945440,123117
D3208464,123118
D795568,123119
D1422528,123120
D228064,123121
D3492098,123122
D3473703,123123
D1263497,123124
D3361939,123125
D1506526,123126
D919968,123127
D2928402,123128
D1698816,123129
D522720,123130
D1889898,123131
D2578333,123132
D2299296,123133
D1764678,123134
D3518439,123135
D1736501,123136
D3412276,123137
D2896684,123138
D1126347,123139
D1460986,123140
D1601970,123141
D927537,123142
D444589,123143
D1173185,123144
D481906,123145
D290564,123146
D744838,123147
D980933,123148
D107847,123149
D3552976,123150
D165741,123151
D1559265,123152
D1708820,123153
D1661600,123154
D657851,123155
D2778142,123156
D1767679,123157
D2299249,123158
D2622753,123159
D857467,123160
D2754275,123161
D1144698,123162
D854564,123163
D706092,123164
D147397,123165
D3436305,123166
D462604,123167
D1473185,123168
D2591749,123169
D522761,123170
D584333,123171
D956645,123172
D1686713,123173
D532735,123174
D1100453,123175
D3382792,123176
D980201,123177
D2340012,123178
D3265194,123179
D1719532,123180
D3269907,123181
D1827044,123182
D3470837,123183
D2945900,123184
D2778093,123185
D599735,123186
D2193794,123187
D2310096,123188
D904712,123189
D3192439,123190
D1064052,123191
D3390512,123192
D2330329,123193
D2846934,123194
D1111380,123195
D2217089,123196
D308290,123197
D2658933,123198
D667280,123199
D2961906,123200
D820934,123201
D25940,123202
D811562,123203
D494683,123204
D1386600,123205
D760699,123206
D479232,123207
D70278,123208
D3486538,123209
D1905337,123210
D540033,123211
D162277,123212
D2025705,123213
D2550724,123214
D509185,123215
D952415,123216
D1048742,123217
D1161082,123218
D197349,123219
D415433,123220
D2833195,123221
D1706037,123222
D2079910,123223
D260193,123224
D2995623,123225
D3191072,123226
D900036,123227
D339266,123228
D2377151,123229
D2399094,123230
D32368,123231
D2433889,123232
D2884100,123233
D2916738,123234
D2359643,123235
D3344248,123236
D1430511,123237
D1901325,123238
D2745445,123239
D918929,123240
D1070124,123241
D2777581,123242
D2107066,123243
D1645184,123244
D3495486,123245
D3189825,123246
D550022,123247
D2552129,123248
D2829531,123249
D338740,123250
D2460411,123251
D1513148,123252
D2399886,123253
D105442,123254
D2404623,123255
D2474425,123256
D626055,123257
D1980968,123258
D313016,123259
D2985086,123260
D3054381,123261
D1788804,123262
D1468035,123263
D2341475,123264
D3368550,123265
D1944939,123266
D1594613,123267
D232478,123268
D1118779,123269
D3218010,123270
D1336302,123271
D912087,123272
D1591903,123273
D602856,123274
D2300604,123275
D3351054,123276
D3500684,123277
D1360838,123278
D2303840,123279
D2573942,123280
D1609887,123281
D2355899,123282
D2669988,123283
D1778298,123284
D216049,123285
D1534514,123286
D2919597,123287
D1295436,123288
D2544107,123289
D2535781,123290
D1331005,123291
D233436,123292
D1530173,123293
D2466874,123294
D1721376,123295
D2190643,123296
D597205,123297
D305388,123298
D2606487,123299
D3121699,123300
D4980,123301
D3563384,123302
D227414,123303
D3385187,123304
D3248696,123305
D1907871,123306
D1936935,123307
D3245958,123308
D1824805,123309
D1523488,123310
D79119,123311
D2332459,123312
D2542470,123313
D831182,123314
D3352795,123315
D2860905,123316
D237030,123317
D2871163,123318
D2563341,123319
D1184516,123320
D291779,123321
D565575,123322
D1781183,123323
D2845509,123324
D2833517,123325
D3281679,123326
D359589,123327
D1668618,123328
D1285627,123329
D902867,123330
D3414233,123331
D3084222,123332
D3380935,123333
D2952578,123334
D356393,123335
D743591,123336
D435421,123337
D1138780,123338
D2755277,123339
D2214775,123340
D1960082,123341
D2400588,123342
D1751212,123343
D1093170,123344
D220629,123345
D1458552,123346
D3296877,123347
D1152729,123348
D3386507,123349
D542688,123350
D529512,123351
D2993881,123352
D1731632,123353
D1318322,123354
D1318639,123355
D881795,123356
D1069053,123357
D397148,123358
D671341,123359
D1850189,123360
D2634875,123361
D606185,123362
D1045892,123363
D1688627,123364
D1279798,123365
D1387155,123366
D118583,123367
D1344439,123368
D651375,123369
D2196981,123370
D1563441,123371
D877540,123372
D772101,123373
D434034,123374
D194118,123375
D1556582,123376
D600583,123377
D85135,123378
D1498725,123379
D787070,123380
D579512,123381
D347089,123382
D1708540,123383
D3207808,123384
D3252240,123385
D2938801,123386
D385811,123387
D457827,123388
D3509336,123389
D2284594,123390
D2822549,123391
D85239,123392
D2406395,123393
D751015,123394
D1709670,123395
D175204,123396
D469031,123397
D548064,123398
D3111872,123399
D2980921,123400
D1549060,123401
D3240068,123402
D1516958,123403
D96532,123404
D278853,123405
D2196209,123406
D1068709,123407
D601534,123408
D1897207,123409
D2225928,123410
D2177300,123411
D1415676,123412
D86927,123413
D484421,123414
D1760132,123415
D2592655,123416
D1922482,123417
D2760278,123418
D2523394,123419
D1348141,123420
D3000446,123421
D2863876,123422
D2878626,123423
D135990,123424
D158148,123425
D772240,123426
D109110,123427
D2225575,123428
D3002774,123429
D2974156,123430
D524610,123431
D613452,123432
D298706,123433
D3100282,123434
D2943176,123435
D2935081,123436
D484372,123437
D363678,123438
D2153681,123439
D1743598,123440
D3029900,123441
D2754824,123442
D1531069,123443
D2824191,123444
D3224107,123445
D2833260,123446
D393145,123447
D3279347,123448
D3479460,123449
D2889142,123450
D361934,123451
D2553300,123452
D843732,123453
D323576,123454
D1687142,123455
D2045135,123456
D2680516,123457
D1283108,123458
D3062539,123459
D1956169,123460
D2505836,123461
D912777,123462
D2322960,123463
D366738,123464
D2929429,123465
D1593866,123466
D1769009,123467
D2502682,123468
D3471060,123469
D1590905,123470
D610363,123471
D1447555,123472
D3020292,123473
D2320976,123474
D1442339,123475
D3176050,123476
D548068,123477
D788750,123478
D1406985,123479
D235100,123480
D1505095,123481
D3495201,123482
D3543530,123483
D2222954,123484
D1806535,123485
D738455,123486
D3319980,123487
D172469,123488
D1811842,123489
D2063216,123490
D1177853,123491
D2108004,123492
D520471,123493
D1182336,123494
D2073757,123495
D1699186,123496
D1820604,123497
D2879745,123498
D2869996,123499
D2734836,123500
D1974526,123501
D3248401,123502
D2513146,123503
D231643,123504
D712027,123505
D2581773,123506
D272697,123507
D2829293,123508
D2804112,123509
D2597074,123510
D687516,123511
D1241871,123512
D1420859,123513
D3274098,123514
D139580,123515
D2820502,123516
D3441618,123517
D2269577,123518
D964552,123519
D1240646,123520
D3329416,123521
D1836543,123522
D1549263,123523
D405799,123524
D425573,123525
D1214480,123526
D886533,123527
D503191,123528
D856142,123529
D888559,123530
D2634198,123531
D1181406,123532
D3045332,123533
D1588551,123534
D755802,123535
D3408952,123536
D944580,123537
D875973,123538
D2531066,123539
D748469,123540
D1963544,123541
D616729,123542
D2112848,123543
D2674023,123544
D3272726,123545
D3487851,123546
D1208889,123547
D858146,123548
D2362927,123549
D46025,123550
D1698196,123551
D3278020,123552
D1946150,123553
D2047125,123554
D1087290,123555
D1132830,123556
D3285040,123557
D3020976,123558
D3348448,123559
D2348634,123560
D1858551,123561
D918823,123562
D734711,123563
D2362219,123564
D212450,123565
D2764666,123566
D48311,123567
D2084101,123568
D2875611,123569
D3183841,123570
D3265713,123571
D3288782,123572
D693955,123573
D2147103,123574
D3354756,123575
D1648308,123576
D2691768,123577
D3514500,123578
D1271117,123579
D1508828,123580
D269455,123581
D2093255,123582
D2281581,123583
D3547915,123584
D625808,123585
D107426,123586
D2710279,123587
D598680,123588
D3464757,123589
D1406832,123590
D1635191,123591
D1742174,123592
D3517760,123593
D1793225,123594
D2114175,123595
D2343336,123596
D246426,123597
D228926,123598
D2807336,123599
D927671,123600
D2003605,123601
D1774182,123602
D1818333,123603
D811154,123604
D93608,123605
D2223297,123606
D153958,123607
D357467,123608
D1524674,123609
D1204484,123610
D275772,123611
D1870354,123612
D666219,123613
D612544,123614
D2067804,123615
D1252594,123616
D3114415,123617
D2889592,123618
D2549385,123619
D2029189,123620
D1332710,123621
D1561315,123622
D670405,123623
D1380120,123624
D2017305,123625
D1567682,123626
D2412648,123627
D2181718,123628
D3422039,123629
D2286096,123630
D505136,123631
D1986679,123632
D1188914,123633
D3227959,123634
D1867844,123635
D1930505,123636
D2498131,123637
D2889963,123638
D3460827,123639
D1786411,123640
D3473571,123641
D3044697,123642
D583946,123643
D388326,123644
D296493,123645
D1322855,123646
D76537,123647
D2853697,123648
D2022799,123649
D1082590,123650
D3141551,123651
D928225,123652
D54174,123653
D2911123,123654
D1918398,123655
D3357065,123656
D1737434,123657
D1941305,123658
D2283614,123659
D3343854,123660
D818990,123661
D2016629,123662
D835025,123663
D1458340,123664
D1606975,123665
D1323205,123666
D81149,123667
D2747713,123668
D57745,123669
D2916039,123670
D3163162,123671
D3359089,123672
D2178952,123673
D3507131,123674
D570333,123675
D2749096,123676
D1007702,123677
D68708,123678
D3349024,123679
D2214853,123680
D999357,123681
D3250274,123682
D239494,123683
D1974745,123684
D2135500,123685
D143719,123686
D2231863,123687
D509615,123688
D2334428,123689
D1366409,123690
D1069677,123691
D33394,123692
D1863044,123693
D2114684,123694
D813913,123695
D3518759,123696
D137372,123697
D3483483,123698
D2640272,123699
D428744,123700
D1976933,123701
D153143,123702
D2182112,123703
D1347086,123704
D1661888,123705
D2528725,123706
D1669803,123707
D2593298,123708
D2318593,123709
D1287998,123710
D760112,123711
D2128614,123712
D3051963,123713
D2321481,123714
D917980,123715
D1328186,123716
D3330810,123717
D961454,123718
D374044,123719
D3331689,123720
D1511601,123721
D2842528,123722
D111515,123723
D2291176,123724
D273608,123725
D1905993,123726
D3123525,123727
D1971795,123728
D2013204,123729
D1941874,123730
D761353,123731
D395219,123732
D905316,123733
D1250552,123734
D35692,123735
D379112,123736
D1711634,123737
D1276656,123738
D1027355,123739
D383036,123740
D2400786,123741
D2360850,123742
D325842,123743
D3532867,123744
D903149,123745
D320965,123746
D1555931,123747
D1547581,123748
D273959,123749
D2486310,123750
D3333894,123751
D1793751,123752
D605422,123753
D1257526,123754
D1551829,123755
D651416,123756
D2989001,123757
D1060115,123758
D2763407,123759
D692684,123760
D715457,123761
D2626724,123762
D1558349,123763
D2672557,123764
D3171819,123765
D1390690,123766
D272360,123767
D1464908,123768
D2112385,123769
